brand,product_name,category,shade_name,price,finish,image_url,swatch_url,lab_L,lab_a,lab_b
롬앤,롬앤X조앤프렌즈 더 쥬시 래스팅 틴트,lip,03베어그레이프,"13,000원",글로시,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2025/10/2882272292801455773.jpg?qt=80,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2025/10/2882272292801455773.jpg?qt=80,153.48,154.89,140.26
롬앤,롬앤X조앤프렌즈 더 쥬시 래스팅 틴트,lip,29조선무화과,"13,000원",글로시,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2025/10/5393001537175336934.jpg?qt=80,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2025/10/5393001537175336934.jpg?qt=80,164.59,159.42,145.26
롬앤,롬앤X조앤프렌즈 더 쥬시 래스팅 틴트,lip,36키튼리치,"13,000원",글로시,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2025/10/5231416598541306642.jpg?qt=80,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2025/10/5231416598541306642.jpg?qt=80,159.1,152.46,137.78
롬앤,롬앤X조앤프렌즈 더 쥬시 래스팅 틴트,lip,37 구아바데이지,"13,000원",글로시,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2025/10/7811387496179214122.jpg?qt=80,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2025/10/7811387496179214122.jpg?qt=80,154.37,156.52,143.4
롬앤,롬앤X조앤프렌즈 더 쥬시 래스팅 틴트,lip,38 클라우디베리,"13,000원",글로시,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2025/10/8430109212102032961.jpg?qt=80,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2025/10/8430109212102032961.jpg?qt=80,163.35,140.25,133.87
롬앤,롬앤X조앤프렌즈 더 쥬시 래스팅 틴트,lip,31 탠드코코,"13,000원",글로시,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2025/9/2448662793072546621.jpg?qt=80,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2025/9/2448662793072546621.jpg?qt=80,157.24,146.47,143.76
롬앤,롬앤X조앤프렌즈 더 쥬시 래스팅 틴트,lip,32 태니 구아바,"13,000원",글로시,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2025/9/3826211627686065234.jpg?qt=80,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2025/9/3826211627686065234.jpg?qt=80,154.85,150.58,141.89
롬앤,롬앤X조앤프렌즈 더 쥬시 래스팅 틴트,lip,33 알로하 쥬시,"13,000원",글로시,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2025/9/4589236378951510391.jpg?qt=80,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2025/9/4589236378951510391.jpg?qt=80,156.68,160.12,146.49
롬앤,롬앤X조앤프렌즈 더 쥬시 래스팅 틴트,lip,23 피치 피치 미,"13,000원",글로시,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2025/5/6850055086780142867.jpg?qt=80,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2025/5/6850055086780142867.jpg?qt=80,155.11,158.54,141.15
롬앤,롬앤X조앤프렌즈 더 쥬시 래스팅 틴트,lip,01 포멜로 스킨,"13,000원",글로시,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2024/10/4316731574394208380.jpg?qt=80,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2024/10/4316731574394208380.jpg?qt=80,157.03,151.92,145.09
롬앤,롬앤X조앤프렌즈 더 쥬시 래스팅 틴트,lip,02 누카다미아,"13,000원",글로시,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2024/10/2015244051248127130.jpg?qt=80,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2024/10/2015244051248127130.jpg?qt=80,153.28,152.78,144.73
롬앤,롬앤X조앤프렌즈 더 쥬시 래스팅 틴트,lip,06 필링 앵두,"13,000원",글로시,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2024/10/5464784048396929770.jpg?qt=80,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2024/10/5464784048396929770.jpg?qt=80,137.92,156.19,141.93
롬앤,롬앤X조앤프렌즈 더 쥬시 래스팅 틴트,lip,29 조선 무화과,"13,000원",글로시,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2025/2/7542010945411666115.jpg?qt=80,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2025/2/7542010945411666115.jpg?qt=80,164.14,159.47,145.27
롬앤,롬앤X조앤프렌즈 더 쥬시 래스팅 틴트,lip,04 피그 피그,"13,000원",글로시,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2024/10/6436079392603094839.jpg?qt=80,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2024/10/6436079392603094839.jpg?qt=80,144.09,157.06,140.23
롬앤,롬앤X조앤프렌즈 더 쥬시 래스팅 틴트,lip,05 쥬쥬브,"13,000원",글로시,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2024/10/3948180524163708525.jpg?qt=80,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2024/10/3948180524163708525.jpg?qt=80,141.58,160.21,145.58
롬앤,롬앤X조앤프렌즈 더 쥬시 래스팅 틴트,lip,08 핑크 펌킨,"13,000원",글로시,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2024/10/7531780863280431372.jpg?qt=80,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2024/10/7531780863280431372.jpg?qt=80,145.79,161.1,150.44
롬앤,롬앤X조앤프렌즈 더 쥬시 래스팅 틴트,lip,07 체리 밤,"13,000원",글로시,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2024/10/7342960349203903404.jpg?qt=80,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2024/10/7342960349203903404.jpg?qt=80,119.61,164.02,151.31
롬앤,롬앤X조앤프렌즈 더 쥬시 래스팅 틴트,lip,09 멀드 피치,"13,000원",글로시,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2024/10/4758657525068654201.jpg?qt=80,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2024/10/4758657525068654201.jpg?qt=80,152.74,154.16,145.03
롬앤,롬앤X조앤프렌즈 더 쥬시 래스팅 틴트,lip,10 베어 애프리콧,"13,000원",글로시,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2024/10/582552948452157284.jpg?qt=80,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2024/10/582552948452157284.jpg?qt=80,160.16,160.65,146.9
롬앤,롬앤X조앤프렌즈 더 쥬시 래스팅 틴트,lip,11 파파야 잼,"13,000원",글로시,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2024/10/3785346349360767770.jpg?qt=80,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2024/10/3785346349360767770.jpg?qt=80,150.03,161.02,148.93
롬앤,롬앤X조앤프렌즈 더 쥬시 래스팅 틴트,lip,12 애플 브라운,"13,000원",글로시,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2024/10/2500899350478233099.jpg?qt=80,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2024/10/2500899350478233099.jpg?qt=80,145.62,158.21,154.83
롬앤,롬앤X조앤프렌즈 더 쥬시 래스팅 틴트,lip,13 잇 도토리,"13,000원",글로시,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2024/10/2928889824846060021.jpg?qt=80,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2024/10/2928889824846060021.jpg?qt=80,130.09,157.44,152.35
롬앤,롬앤X조앤프렌즈 더 쥬시 래스팅 틴트,lip,14 아몬드 로즈,"13,000원",글로시,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2024/10/6575125753371264998.jpg?qt=80,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2024/10/6575125753371264998.jpg?qt=80,140.76,151.68,141.38
롬앤,롬앤X조앤프렌즈 더 쥬시 래스팅 틴트,lip,15 베어 피그,"13,000원",글로시,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2024/10/6260282439074259305.jpg?qt=80,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2024/10/6260282439074259305.jpg?qt=80,138.37,156.63,136.71
롬앤,롬앤X조앤프렌즈 더 쥬시 래스팅 틴트,lip,16 플럼 콕,"13,000원",글로시,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2024/10/4682844088091126804.jpg?qt=80,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2024/10/4682844088091126804.jpg?qt=80,112.65,162.72,142.26
롬앤,롬앤X조앤프렌즈 더 쥬시 래스팅 틴트,lip,17 다크 코코넛,"13,000원",글로시,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2024/10/8372005253729831552.jpg?qt=80,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2024/10/8372005253729831552.jpg?qt=80,130.52,152.27,145.98
롬앤,롬앤X조앤프렌즈 더 쥬시 래스팅 틴트,lip,19 썸머 센트,"13,000원",글로시,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2024/10/4079500626098255974.jpg?qt=80,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2024/10/4079500626098255974.jpg?qt=80,138.97,171.39,151.79
롬앤,롬앤X조앤프렌즈 더 쥬시 래스팅 틴트,lip,20 쥬쥬 피그,"13,000원",글로시,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2024/10/8333375471242898717.jpg?qt=80,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2024/10/8333375471242898717.jpg?qt=80,145.86,158.63,141.99
롬앤,롬앤X조앤프렌즈 더 쥬시 래스팅 틴트,lip,21 그레이프 밤,"13,000원",글로시,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2024/10/3874851848027251752.jpg?qt=80,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2024/10/3874851848027251752.jpg?qt=80,135.2,165.75,141.45
롬앤,롬앤X조앤프렌즈 더 쥬시 래스팅 틴트,lip,22 도토리 밤,"13,000원",글로시,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2024/10/36644054988404752.jpg?qt=80,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2024/10/36644054988404752.jpg?qt=80,126.28,162.26,149.93
롬앤,롬앤X조앤프렌즈 더 쥬시 래스팅 틴트,lip,24 베어 쥬시 오,"13,000원",글로시,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2024/10/682305848570442164.jpg?qt=80,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2024/10/682305848570442164.jpg?qt=80,154.54,154.97,151.92
롬앤,롬앤X조앤프렌즈 더 쥬시 래스팅 틴트,lip,26 신비 복숭아,"13,000원",글로시,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2025/2/7961376788717389236.jpg?qt=80,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2025/2/7961376788717389236.jpg?qt=80,159.4,164.45,146.61
롬앤,롬앤X조앤프렌즈 더 쥬시 래스팅 틴트,lip,27 허니 듀 멜론,"13,000원",글로시,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2025/2/6740256511914592944.jpg?qt=80,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2025/2/6740256511914592944.jpg?qt=80,173.02,156.29,147.78
롬앤,롬앤X조앤프렌즈 더 쥬시 래스팅 틴트,lip,28 설화 딸기,"13,000원",글로시,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2025/2/7496722253179763596.jpg?qt=80,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2025/2/7496722253179763596.jpg?qt=80,169.67,159.02,140.54
롬앤,롬앤X조앤프렌즈 더 쥬시 래스팅 틴트,lip,30 보늬 밤,"13,000원",글로시,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2025/2/3290255531642870079.jpg?qt=80,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2025/2/3290255531642870079.jpg?qt=80,160.57,155.86,150.74
롬앤,롬앤X조앤프렌즈 글래스팅 멜팅 밤,lip,19 핑크젤리,"13,000원",글로시,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2025/10/7200985710208822051.jpg,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2025/10/7200985710208822051.jpg,176.89,166.62,119.81
롬앤,롬앤X조앤프렌즈 글래스팅 멜팅 밤,lip,20 데이지젤리,"13,000원",글로시,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2025/10/3314528195961473263.jpg,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2025/10/3314528195961473263.jpg,156.77,175.8,153.27
롬앤,롬앤X조앤프렌즈 글래스팅 멜팅 밤,lip,1호 코코 누드,"13,000원",글로시,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2024/6/13021827409700394.jpg,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2024/6/13021827409700394.jpg,171.42,160.46,156.35
롬앤,롬앤X조앤프렌즈 글래스팅 멜팅 밤,lip,2호 러비 핑크,"13,000원",글로시,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2024/6/3147158587594219526.jpg,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2024/6/3147158587594219526.jpg,156.4,190.08,147.7
롬앤,롬앤X조앤프렌즈 글래스팅 멜팅 밤,lip,3호 소르베 밤,"13,000원",글로시,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2024/6/1695833783295986114.jpg,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2024/6/1695833783295986114.jpg,143.27,178,160.69
롬앤,롬앤X조앤프렌즈 글래스팅 멜팅 밤,lip,4호 히피 베리,"13,000원",글로시,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2024/6/3185935467562177409.jpg,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2024/6/3185935467562177409.jpg,104.76,186.24,156.62
롬앤,롬앤X조앤프렌즈 글래스팅 멜팅 밤,lip,5호 누가 샌드,"13,000원",글로시,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2024/6/5049726587735299038.jpg,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2024/6/5049726587735299038.jpg,125.06,159.64,152.55
롬앤,롬앤X조앤프렌즈 글래스팅 멜팅 밤,lip,06호 카야 피그,"13,000원",글로시,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2024/6/1645306708119752931.jpg,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2024/6/1645306708119752931.jpg,132.75,174.15,151.12
롬앤,롬앤X조앤프렌즈 글래스팅 멜팅 밤,lip,7호 모브 휩,"13,000원",글로시,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2024/6/4572726851493958128.jpg,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2024/6/4572726851493958128.jpg,112.66,167.74,140.87
롬앤,롬앤X조앤프렌즈 글래스팅 멜팅 밤,lip,8호 코랄리아,"13,000원",글로시,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2024/6/7818021786708170644.jpg,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2024/6/7818021786708170644.jpg,175.44,171.43,164.56
롬앤,롬앤X조앤프렌즈 글래스팅 멜팅 밤,lip,10호 누 베이지,"13,000원",글로시,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2024/6/3352972568707039551.jpg,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2024/6/3352972568707039551.jpg,155.84,149.86,155.29
롬앤,롬앤X조앤프렌즈 글래스팅 멜팅 밤,lip,11호 버피 코랄,"13,000원",글로시,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2024/6/5495643025512437472.jpg,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2024/6/5495643025512437472.jpg,157.29,155.26,152.38
롬앤,롬앤X조앤프렌즈 글래스팅 멜팅 밤,lip,12호 베일드 로즈,"13,000원",글로시,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2024/6/5309245994623647082.jpg,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2024/6/5309245994623647082.jpg,119.72,159.87,138.63
롬앤,롬앤X조앤프렌즈 글래스팅 멜팅 밤,lip,13호 스카치 누드,"13,000원",글로시,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2024/6/1326636200051983233.jpg,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2024/6/1326636200051983233.jpg,125.64,157.24,149.82
롬앤,롬앤X조앤프렌즈 글래스팅 멜팅 밤,lip,14호 디어 애플,"13,000원",글로시,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2024/6/7742196865251281742.jpg,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2024/6/7742196865251281742.jpg,131.89,169.82,149.57
롬앤,롬앤X조앤프렌즈 글래스팅 멜팅 밤,lip,15호 피칸 브루,"13,000원",글로시,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2024/6/8269582200765028250.jpg,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2024/6/8269582200765028250.jpg,109.67,164.86,155.39
롬앤,롬앤X조앤프렌즈 글래스팅 멜팅 밤,lip,16호 키튼 피치,"13,000원",글로시,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2024/6/3237312090472477517.jpg,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2024/6/3237312090472477517.jpg,147.17,176.34,152.31
롬앤,롬앤X조앤프렌즈 글래스팅 컬러 글로스,lip,19 조이베리,"13,000원",글로시,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2025/10/8887908056799238026.jpg,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2025/10/8887908056799238026.jpg,151.17,186.4,146.35
롬앤,롬앤X조앤프렌즈 글래스팅 컬러 글로스,lip,20 클라우드민트,"13,000원",글로시,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2025/10/247455755104124422.jpg,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2025/10/247455755104124422.jpg,242.34,124.78,127.83
롬앤,롬앤X조앤프렌즈 글래스팅 컬러 글로스,lip,13구아바크림,"13,000원",글로시,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2025/8/1363283841015724110.jpg,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2025/8/1363283841015724110.jpg,163.15,166.68,147.05
롬앤,롬앤X조앤프렌즈 글래스팅 컬러 글로스,lip,01 피오니 발레,"13,000원",글로시,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2024/10/3312726927925947327.jpg,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2024/10/3312726927925947327.jpg,198.57,153.78,134.32
롬앤,롬앤X조앤프렌즈 글래스팅 컬러 글로스,lip,02 너티 베이그,"13,000원",글로시,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2024/10/3700566208065838769.jpg,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2024/10/3700566208065838769.jpg,157.08,153.42,149.56
