brand,product_name,category,shade_name,price,finish,image_url,swatch_url,lab_L,lab_a,lab_b
헤라,헤라 센슈얼 누드 글로스,lip,380호 체리쉬_단품,"40,000원",글로시,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2024/8/5062751039922075964.jpg,https://image.oliveyoung.co.kr/uploads/images/item/2024/8/2936071805758533183.jpg,184.8,149.7,134.51
헤라,헤라 센슈얼 누드 글로스,lip,422호 란제리_단품,"40,000원",글로시,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2025/1/4968175343358248594.jpg,https://image.oliveyoung.co.kr/uploads/images/item/2025/1/5768516583519544113.jpg,204.29,144.89,137.71
헤라,헤라 센슈얼 누드 글로스,lip,401호 누디스트_단품,"40,000원",글로시,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2024/8/2180213733753861279.jpg,https://image.oliveyoung.co.kr/uploads/images/item/2024/8/8912309097115087581.jpg,205.08,139.79,132
얼터너티브스테레오,얼터너티브스테레오 립 포션 슈가 글레이즈 틴트,lip,2호 로즈볼,"19,000원",글로시,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2025/9/4572247618303582838.jpg?RS=100x0,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2025/9/4572247618303582838.jpg?RS=100x0,202.11,137.84,134.31
얼터너티브스테레오,얼터너티브스테레오 립 포션 슈가 글레이즈 틴트,lip,15호 피그볼,"19,000원",글로시,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2025/9/379402297473206483.jpg?RS=100x0,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2025/9/379402297473206483.jpg?RS=100x0,200.1,140.43,135.25
얼터너티브스테레오,얼터너티브스테레오 립 포션 슈가 글레이즈 틴트,lip,16호 딸기무스볼,"19,000원",글로시,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2025/9/6791692588835299179.jpg?RS=100x0,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2025/9/6791692588835299179.jpg?RS=100x0,194.8,144.44,133.37
얼터너티브스테레오,얼터너티브스테레오 립 포션 슈가 글레이즈 틴트,lip,18호 워터멜론볼,"19,000원",글로시,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2025/9/3693710192602318248.jpg?RS=100x0,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2025/9/3693710192602318248.jpg?RS=100x0,182.1,148.42,141.13
얼터너티브스테레오,얼터너티브스테레오 립 포션 슈가 글레이즈 틴트,lip,16호 딸기무스 볼,"19,000원",글로시,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2025/8/421424035296502315.png?RS=100x0,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2025/8/421424035296502315.png?RS=100x0,198.22,150.94,133.76
얼터너티브스테레오,얼터너티브스테레오 립 포션 슈가 글레이즈 틴트,lip,18호 워터멜론 볼,"19,000원",글로시,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2025/8/6293280812826705938.png?RS=100x0,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2025/8/6293280812826705938.png?RS=100x0,184.6,154.2,141.4
얼터너티브스테레오,얼터너티브스테레오 립 포션 슈가 글레이즈 틴트,lip,1호 누디 볼,"19,000원",글로시,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2024/10/1212895136354770912.jpg?RS=100x0,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2024/10/1212895136354770912.jpg?RS=100x0,174.92,165.92,158.66
얼터너티브스테레오,얼터너티브스테레오 립 포션 슈가 글레이즈 틴트,lip,17호 로즈쿠키 볼,"19,000원",글로시,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2025/7/6951113916557174633.jpg?RS=100x0,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2025/7/6951113916557174633.jpg?RS=100x0,126.3,179.69,152.99
얼터너티브스테레오,얼터너티브스테레오 립 포션 슈가 글레이즈 틴트,lip,19호 베리스무디 볼,"19,000원",글로시,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2025/7/5134119039172236511.jpg?RS=100x0,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2025/7/5134119039172236511.jpg?RS=100x0,108.93,188.15,147.81
얼터너티브스테레오,얼터너티브스테레오 립 포션 슈가 글레이즈 틴트,lip,2호 로즈 볼,"19,000원",글로시,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2024/10/8645322000680108570.jpg?RS=100x0,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2024/10/8645322000680108570.jpg?RS=100x0,155.68,170.62,152.83
얼터너티브스테레오,얼터너티브스테레오 립 포션 슈가 글레이즈 틴트,lip,3호 바비 볼,"19,000원",글로시,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2024/10/2078391952926915986.jpg?RS=100x0,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2024/10/2078391952926915986.jpg?RS=100x0,169.91,173.47,135.84
얼터너티브스테레오,얼터너티브스테레오 립 포션 슈가 글레이즈 틴트,lip,4호 피치 볼,"19,000원",글로시,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2024/10/7207154763751938233.jpg?RS=100x0,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2024/10/7207154763751938233.jpg?RS=100x0,182.32,167.06,155.5
얼터너티브스테레오,얼터너티브스테레오 립 포션 슈가 글레이즈 틴트,lip,5호 모브 볼,"19,000원",글로시,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2024/10/65779810718452552.jpg?RS=100x0,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2024/10/65779810718452552.jpg?RS=100x0,120.3,171.68,142.45
얼터너티브스테레오,얼터너티브스테레오 립 포션 슈가 글레이즈 틴트,lip,9호 코코 볼,"19,000원",글로시,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2024/10/649492101288422131.jpg?RS=100x0,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2024/10/649492101288422131.jpg?RS=100x0,112.01,157.81,147.98
얼터너티브스테레오,얼터너티브스테레오 립 포션 슈가 글레이즈 틴트,lip,10호 와인 볼,"19,000원",글로시,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2024/10/8606409182370479489.jpg?RS=100x0,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2024/10/8606409182370479489.jpg?RS=100x0,71.76,170.39,143.08
얼터너티브스테레오,얼터너티브스테레오 립 포션 슈가 글레이즈 틴트,lip,11호 돌리 볼,"19,000원",글로시,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2025/2/7402579146192591312.jpg?RS=100x0,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2025/2/7402579146192591312.jpg?RS=100x0,186.03,170.92,134.14
얼터너티브스테레오,얼터너티브스테레오 립 포션 슈가 글레이즈 틴트,lip,12호 라일락 볼,"19,000원",글로시,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2025/2/3158927927949143252.jpg?RS=100x0,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2025/2/3158927927949143252.jpg?RS=100x0,170.98,169.68,133.4
얼터너티브스테레오,얼터너티브스테레오 립 포션 슈가 글레이즈 틴트,lip,13호 오디 볼,"19,000원",글로시,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2025/2/4268147591315180400.jpg?RS=100x0,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2025/2/4268147591315180400.jpg?RS=100x0,143.5,172.68,139.29
얼터너티브스테레오,얼터너티브스테레오 립 포션 슈가 글레이즈 틴트,lip,14호 밀크티 볼,"19,000원",글로시,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2025/2/6373878354157672855.jpg?RS=100x0,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2025/2/6373878354157672855.jpg?RS=100x0,178.11,164.07,151.99
얼터너티브스테레오,얼터너티브스테레오 립 포션 슈가 글레이즈 틴트,lip,15호 피그 볼,"19,000원",글로시,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2025/2/5444584409432658949.jpg?RS=100x0,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2025/2/5444584409432658949.jpg?RS=100x0,162.06,167.73,150.5
클리오,클리오 볼륨메이트 블러 틴트,lip,108 페일 라벤더,"18,000원",세미매트,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2025/10/3529185437414535119.jpg?RS=100x0,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2025/10/3529185437414535119.jpg?RS=100x0,104.04,154.29,134.66
클리오,클리오 볼륨메이트 블러 틴트,lip,109 더스티 모브,"18,000원",세미매트,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2025/10/2838489914134439555.jpg?RS=100x0,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2025/10/2838489914134439555.jpg?RS=100x0,93.94,157.62,134.85
클리오,클리오 볼륨메이트 블러 틴트,lip,110 멜로우 모브 핑크,"18,000원",세미매트,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2025/10/8539798791351874723.jpg?RS=100x0,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2025/10/8539798791351874723.jpg?RS=100x0,101.91,159.77,139.24
클리오,클리오 볼륨메이트 블러 틴트,lip,111 앤티크 레드 플럼,"18,000원",세미매트,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2025/10/32249886629249901.jpg?RS=100x0,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2025/10/32249886629249901.jpg?RS=100x0,105.1,168.53,135.92
클리오,클리오 볼륨메이트 블러 틴트,lip,100 플러피 진저,"18,000원",세미매트,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2025/4/665508824425181778.jpg?RS=100x0,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2025/4/665508824425181778.jpg?RS=100x0,154.11,163.29,157.65
클리오,클리오 볼륨메이트 블러 틴트,lip,101 코튼 탠저린,"18,000원",세미매트,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2025/4/7940357312752376752.jpg?RS=100x0,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2025/4/7940357312752376752.jpg?RS=100x0,142.52,166.31,150.23
클리오,클리오 볼륨메이트 블러 틴트,lip,102 바운시 베리,"18,000원",세미매트,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2025/4/6800734837142599930.jpg?RS=100x0,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2025/4/6800734837142599930.jpg?RS=100x0,136.22,171.87,147.07
클리오,클리오 볼륨메이트 블러 틴트,lip,103 클라우디 플럼,"18,000원",세미매트,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2025/4/8713132134633705784.jpg?RS=100x0,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2025/4/8713132134633705784.jpg?RS=100x0,120.81,170.28,142.09
클리오,클리오 볼륨메이트 블러 틴트,lip,104 미스티 피그,"18,000원",세미매트,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2025/4/1150523266344240986.jpg?RS=100x0,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2025/4/1150523266344240986.jpg?RS=100x0,125.92,165.91,149.73
클리오,클리오 볼륨메이트 블러 틴트,lip,105 벨벳티크 리본,"18,000원",세미매트,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2025/4/3633194870003789390.jpg?RS=100x0,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2025/4/3633194870003789390.jpg?RS=100x0,119.99,170.53,150.07
클리오,클리오 볼륨메이트 글로스 틴트,lip,206 그레이프 시럽,"18,000원",글로시,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2025/10/6094653646722603139.jpg?RS=100x0,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2025/10/6094653646722603139.jpg?RS=100x0,123.62,171.27,127.26
클리오,클리오 볼륨메이트 글로스 틴트,lip,207 헤이지 던 모브,"18,000원",글로시,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2025/10/958188842933069990.jpg?RS=100x0,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2025/10/958188842933069990.jpg?RS=100x0,127.83,163.1,136.28
클리오,클리오 볼륨메이트 글로스 틴트,lip,208 로즈 브리즈,"18,000원",글로시,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2025/10/5594649397491908877.jpg?RS=100x0,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2025/10/5594649397491908877.jpg?RS=100x0,100.97,171.97,137.94
클리오,클리오 볼륨메이트 글로스 틴트,lip,209 드라이 레드와인,"18,000원",글로시,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2025/10/6551060033806266913.jpg?RS=100x0,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2025/10/6551060033806266913.jpg?RS=100x0,94.95,173.37,134.94
클리오,클리오 볼륨메이트 글로스 틴트,lip,200 버니 퓨어 핑크,"18,000원",글로시,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2025/4/7728322231979806763.jpg?RS=100x0,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2025/4/7728322231979806763.jpg?RS=100x0,206.14,156.28,128.48
클리오,클리오 볼륨메이트 글로스 틴트,lip,201 허니 코팅 피치,"18,000원",글로시,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2025/4/4700794176019295144.jpg?RS=100x0,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2025/4/4700794176019295144.jpg?RS=100x0,173.86,171.86,169.93
클리오,클리오 볼륨메이트 글로스 틴트,lip,202 글레이즈드 애플,"18,000원",글로시,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2025/4/1573533937083475633.jpg?RS=100x0,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2025/4/1573533937083475633.jpg?RS=100x0,164.12,184.97,139.32
클리오,클리오 볼륨메이트 글로스 틴트,lip,203 슈가 러브 글램,"18,000원",글로시,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2025/4/2694292144202875831.jpg?RS=100x0,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2025/4/2694292144202875831.jpg?RS=100x0,163.4,181.44,170.3
클리오,클리오 볼륨메이트 글로스 틴트,lip,204 블러쉬드 캔디,"18,000원",글로시,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2025/4/1149956053580325356.jpg?RS=100x0,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2025/4/1149956053580325356.jpg?RS=100x0,197.33,165.98,123.26
클리오,클리오 볼륨메이트 글로스 틴트,lip,205 듀이 그레이프,"18,000원",글로시,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2025/4/1693393916589796363.jpg?RS=100x0,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2025/4/1693393916589796363.jpg?RS=100x0,156.3,176.16,124.61
에스쁘아,에스쁘아 노웨어스틱 바밍 글로우,lip,2호 베리코어,"24,000원",글로시,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2025/10/8515285012957154016.jpg,https://image.oliveyoung.co.kr/uploads/images/item/2025/10/1785565407496220729.jpg,153.5,172.35,154.01
에스쁘아,에스쁘아 노웨어스틱 바밍 글로우,lip,18호 누디베리,"24,000원",글로시,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2025/10/5325342320194849340.jpg,https://image.oliveyoung.co.kr/uploads/images/item/2025/10/6390927938604639312.jpg,164.93,160.48,150.68
에스쁘아,에스쁘아 노웨어스틱 바밍 글로우,lip,19호 메리베리,"24,000원",글로시,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2025/10/7740601097729266329.jpg,https://image.oliveyoung.co.kr/uploads/images/item/2025/10/7215851214799485529.jpg,159.51,162.41,141.04
에스쁘아,에스쁘아 노웨어스틱 바밍 글로우,lip,2호 베리 코어,"24,000원",글로시,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2024/1/7249537228881218106.jpg,https://image.oliveyoung.co.kr/uploads/images/item/2024/1/3638954135856071817.jpg,153.5,172.35,154.01
에스쁘아,에스쁘아 노웨어스틱 바밍 글로우,lip,3호 크랜베리,"24,000원",글로시,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2024/1/427744765277503680.jpg,https://image.oliveyoung.co.kr/uploads/images/item/2024/1/8771188390365880372.jpg,148.94,169.82,152.11
에스쁘아,에스쁘아 노웨어스틱 바밍 글로우,lip,4호 헤이 베스티,"24,000원",글로시,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2024/1/7045600376370030376.jpg,https://image.oliveyoung.co.kr/uploads/images/item/2024/1/2668253907966766610.jpg,156.56,167.41,140.32
에스쁘아,에스쁘아 노웨어스틱 바밍 글로우,lip,5호 블루베리,"24,000원",글로시,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2024/1/2030048881260884320.jpg,https://image.oliveyoung.co.kr/uploads/images/item/2024/1/4421100460477217020.jpg,151.16,164.12,139.83
에스쁘아,에스쁘아 노웨어스틱 바밍 글로우,lip,6호 뉴 로즈,"24,000원",글로시,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2024/1/5427017931440459468.jpg,https://image.oliveyoung.co.kr/uploads/images/item/2024/1/4071468682647920151.jpg,153.56,164.67,143.25
에스쁘아,에스쁘아 노웨어스틱 바밍 글로우,lip,7호 애쉬 메이플,"24,000원",글로시,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2024/1/3778039741895924991.jpg,https://image.oliveyoung.co.kr/uploads/images/item/2024/1/9117124597359450348.jpg,140.42,158.31,142.01
에스쁘아,에스쁘아 노웨어스틱 바밍 글로우,lip,9호 퍼시몬,"24,000원",글로시,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2024/8/3871008367805787574.jpg,https://image.oliveyoung.co.kr/uploads/images/item/2024/8/3386270912886864726.jpg,170.6,167.88,151.46
에스쁘아,에스쁘아 노웨어스틱 바밍 글로우,lip,10호 피치라이즈,"24,000원",글로시,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2024/8/3375126305257922007.jpg,https://image.oliveyoung.co.kr/uploads/images/item/2024/8/7891606622010965188.jpg,180.58,159.65,142.29
에스쁘아,에스쁘아 노웨어스틱 바밍 글로우,lip,11호 그레이피,"24,000원",글로시,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2024/8/1352366963009764893.jpg,https://image.oliveyoung.co.kr/uploads/images/item/2024/8/1977932940112369454.jpg,174.47,164.69,141.54
에스쁘아,에스쁘아 노웨어스틱 바밍 글로우,lip,13호 비트 라일락,"24,000원",글로시,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2025/4/4030299665290073352.jpg,https://image.oliveyoung.co.kr/uploads/images/item/2025/4/6649696734880255680.jpg,167.6,169.21,152.68
에스쁘아,에스쁘아 노웨어스틱 바밍 글로우,lip,14호 스웨이 코랄,"24,000원",글로시,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2025/4/4484885594310450828.jpg,https://image.oliveyoung.co.kr/uploads/images/item/2025/4/3823920981258122909.jpg,169.3,166.3,153.26
에스쁘아,에스쁘아 노웨어스틱 바밍 글로우,lip,15호 피치 듀,"24,000원",글로시,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2025/4/6059849371434170589.jpg,https://image.oliveyoung.co.kr/uploads/images/item/2025/4/9186700455993193405.jpg,182.27,160.74,149.85
에스쁘아,에스쁘아 노웨어스틱 바밍 글로우,lip,16호 피치 바이브,"24,000원",글로시,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2025/4/6033446708717337703.jpg,https://image.oliveyoung.co.kr/uploads/images/item/2025/4/6928778409383100145.jpg,176.61,166.23,147.93
